student_id,answer_id,subject_id,subject_name,Topic,Subtopic,q_text,q_image,q_text1,model solution,student answer,maximum_mark,mark_awarded,Mistake?,mistake category,topical skill level
192153,124395716,3,Science,Light & Shadows,Identify materials which do not allow light to pass through*,"The classification chart below grouped objects based on the amount
of light that can pass through each object. Place the following
objects in the appropriate group in the classification chart below.",images/qi/Default Folder/1259a_qsn_img_0_1594884247.png,"The classification chart below grouped objects based on the amount
of light that can pass through each object. Place the following
objects in the appropriate group in the classification chart below.",,"group A : frosted glass 
group B : glass beaker 
group C : drawing block , mirror",2,2,n,,8
192153,124436039,3,Science,Light & Shadows,Recognise size of shadow is affected by different factors,"<html><head></head><body><p>Based on the results, how was the position of the torch changed after each attempt?</p></body></html>",,"<html><head></head><body><p>Based on the results, how was the position of the torch changed after each attempt?</p></body></html>",<html><head></head><body><p>The torch moved&nbsp;<strong>towards the object / screen</strong>. [1]</p></body></html>,"based on the results , the lengh of the shadow increased in lengh after each of the attempts .",1,1,n,,8
192153,125196376,3,Science,Light & Shadows,Recognise sources & non-sources of light,Which of the following is not a source of light?<br><br>(1) Sun<br>(2) A lighted candle<br>(3) A lighted bulb<br>(4) A diamond that is reflecting light into our eyes,,Which of the following is not a source of light?<br><br>(1) Sun<br>(2) A lighted candle<br>(3) A lighted bulb<br>(4) A diamond that is reflecting light into our eyes,D,D,2,2,n,,8
192153,124415818,3,Science,Light & Shadows,Explain how shadows are formed  ,"A pole is placed in front of a flight of steps. A lamp is shining
onto the pole as shown.",images/qi/Default Folder/17177a_qsn_img_0_1612853429.png,"A pole is placed in front of a flight of steps. A lamp is shining
onto the pole as shown.",B,B,2,2,n,,8
192153,110686474,3,Science,Light & Shadows,Light reflection on a mirror*,"The diagram below show a top view of a classroom with 2 pupils, Colin and Sally.<br>",images/qi/Default Folder/17119a_qsn_img_0_1404570609.png,"The diagram below show a top view of a classroom with 2 pupils, Colin and Sally.<br>",B,B,2,2,n,,8
192153,109457461,3,Science,Light & Shadows,Recognise the properties of light,<html><head></head><body><p>Which of the following statements about light is&nbsp;<strong>not</strong> true?</p><p>(1) Light is a form of energy.</p><p>(2) Light can be measured using a torch and batteries.</p><p>(3) We can see objects because light is reflected into our eyes.</p><p>(4) The darkness of a shadow depends on the amount of light blocked by the object.</p></body></html>,,<html><head></head><body><p>Which of the following statements about light is&nbsp;<strong>not</strong> true?</p><p>(1) Light is a form of energy.</p><p>(2) Light can be measured using a torch and batteries.</p><p>(3) We can see objects because light is reflected into our eyes.</p><p>(4) The darkness of a shadow depends on the amount of light blocked by the object.</p></body></html>,B,B,2,2,n,,8
192153,124509768,3,Science,Light & Shadows,Relate size & shape of shadow to position of object & light,"<html><head></head><body><p>In the box below, draw and shade completely the shadow that will be formed on the screen.</p></body></html>",https://attachment.srv.geniebook.com/api/v2/public/files/6iYmP8trugnjPsvB.svg,"<html><head></head><body><p>In the box below, draw and shade completely the shadow that will be formed on the screen.</p></body></html>",<html><head></head><body><p><i>Award 1 mark for the correct drawing.&nbsp;</i></p></body></html>,,1,0,y,No response,8
192153,125196362,3,Science,Light & Shadows,"Determine shadow based on shape, shape  location of object*","A piece of wood, clear glass and tracing paper, each having
different shapes and sizes were placed along the same line between
a torch and a screen.<br>",images/qi/Default Folder/17052a_qsn_img_0_1612680332.png,"A piece of wood, clear glass and tracing paper, each having
different shapes and sizes were placed along the same line between
a torch and a screen.<br>",B,B,2,2,n,,8
192153,110710370,3,Science,Light & Shadows,Recognise variables & factors in light-related experiment,"Explain why Haslinda should not use a clear glass box for the
experiment above.",,"Explain why Haslinda should not use a clear glass box for the
experiment above.","Glass box is transparent/<b>allows most light to pass through</b>
it. The <b>light from the surroundings will affect the results of the
experiment</b>.",Not sure,1,0,y,Unsure response,8
192153,112239243,3,Science,Exploring Materials,Compare the physical property (strength) of materials,<html><head></head><body><p>Jaffar wanted to make a shelf that could hold his collection of books as shown below.</p></body></html>,https://attachment.srv.geniebook.com/api/v2/public/files/mlSoHUurYLztdTwX.svg,<html><head></head><body><p>Jaffar wanted to make a shelf that could hold his collection of books as shown below.</p></body></html>,"<html><head></head><body><table class=""ck-table-resized"" style=""width: 95.64%; border-style: none; border-collapse: collapse; border-color: black; border-width: 1px;"" align=""center""><colgroup><col style=""width:22.09%;""><col style=""width:77.91%;""></colgroup><tbody><tr><td style=""border-color: rgb(0, 0, 0); border-width: 1pt; padding: 5pt; text-align: center; border-style: solid;""><strong>Claim</strong></td><td style=""border-color: rgb(0, 0, 0); border-width: 1pt; padding: 5pt; text-align: center; border-style: solid;""><strong>Wooden plank Q</strong> [1]&nbsp;</td></tr><tr><td style=""border-color: rgb(0, 0, 0); border-width: 1pt; padding: 5pt; text-align: center; border-style: solid;""><strong>Evidence</strong></td><td style=""border-color: rgb(0, 0, 0); border-width: 1pt; padding: 5pt; text-align: center; border-style: solid;"">It can&nbsp;<strong>hold the most blocks of the wooden plank before breaking.</strong> [1]</td></tr><tr><td style=""border-color: rgb(0, 0, 0); border-width: 1pt; padding: 5pt; text-align: center; border-style: solid;""><strong>Reasoning</strong></td><td style=""border-color: rgb(0, 0, 0); border-width: 1pt; padding: 5pt; text-align: center; border-style: solid;"">This shows that wooden plank Q is the<strong> strongest material&nbsp;</strong>to make the shelf that could hold Jaffar’s collection of books. [1]</td></tr></tbody></table></body></html>","C : wooden plank Q  
E : wooden plank Q can hold the most number of blocks . 
R : If the shelf is not strong enough than the shelf will not be able to hold any books .",3,1,y,Material strength,5
192153,117025710,3,Science,Exploring Materials,Compare the physical property (float or sink) of materials,"<html><head></head><body><p>Which of the following shows the questions represented by X and Y?</p><table class=""ck-table-resized"" style=""float: left; width: 100%; border-style: none; border-collapse: collapse; border-color: black; border-width: 1px;""><colgroup><col style=""width:13.08%;""><col style=""width:45.27%;""><col style=""width:41.65%;""></colgroup><tbody><tr><td style=""border-width: 1px; border-style: solid; border-color: black; padding: 5pt; vertical-align: top;"">&nbsp;</td><td style=""border-color: rgb(0, 0, 0); border-width: 1pt; padding: 5pt; vertical-align: top; border-style: solid;""><p style=""text-align:center;""><strong>X</strong></p></td><td style=""border-color: rgb(0, 0, 0); border-width: 1pt; padding: 5pt; vertical-align: top; border-style: solid;""><p style=""text-align:center;""><strong>Y</strong></p></td></tr><tr><td style=""border-width: 1px; border-style: solid; border-color: black; padding: 5pt; vertical-align: top;""><p style=""text-align:center;"">(1)</p></td><td style=""border-color: rgb(0, 0, 0); border-width: 1pt; padding: 5pt; vertical-align: top; border-style: solid;""><p style=""text-align:center;"">Is it strong?</p></td><td style=""border-color: rgb(0, 0, 0); border-width: 1pt; padding: 5pt; vertical-align: top; border-style: solid;""><p style=""text-align:center;"">Is it waterproof?</p></td></tr><tr><td style=""border-width: 1px; border-style: solid; border-color: black; padding: 5pt; vertical-align: top;""><p style=""text-align:center;"">(2)</p></td><td style=""border-color: rgb(0, 0, 0); border-width: 1pt; padding: 5pt; vertical-align: top; border-style: solid;""><p style=""text-align:center;"">Is it flexible?</p></td><td style=""border-color: rgb(0, 0, 0); border-width: 1pt; padding: 5pt; vertical-align: top; border-style: solid;""><p style=""text-align:center;"">Does it float on water?</p></td></tr><tr><td style=""border-width: 1px; border-style: solid; border-color: black; padding: 5pt; vertical-align: top;""><p style=""text-align:center;"">(3)</p></td><td style=""border-color: rgb(0, 0, 0); border-width: 1pt; padding: 5pt; vertical-align: top; border-style: solid;""><p style=""text-align:center;"">Is it waterproof?</p></td><td style=""border-color: rgb(0, 0, 0); border-width: 1pt; padding: 5pt; vertical-align: top; border-style: solid;""><p style=""text-align:center;"">Does it allow light to pass through?</p></td></tr><tr><td style=""border-width: 1px; border-style: solid; border-color: black; padding: 5pt; vertical-align: top;""><p style=""text-align:center;"">(4)</p></td><td style=""border-color: rgb(0, 0, 0); border-width: 1pt; padding: 5pt; vertical-align: top; border-style: solid;""><p style=""text-align:center;"">Does it float on water?</p></td><td style=""border-color: rgb(0, 0, 0); border-width: 1pt; padding: 5pt; vertical-align: top; border-style: solid;""><p style=""text-align:center;"">Does it allow light to pass through?</p></td></tr></tbody></table></body></html>",,"<html><head></head><body><p>Which of the following shows the questions represented by X and Y?</p><table class=""ck-table-resized"" style=""float: left; width: 100%; border-style: none; border-collapse: collapse; border-color: black; border-width: 1px;""><colgroup><col style=""width:13.08%;""><col style=""width:45.27%;""><col style=""width:41.65%;""></colgroup><tbody><tr><td style=""border-width: 1px; border-style: solid; border-color: black; padding: 5pt; vertical-align: top;"">&nbsp;</td><td style=""border-color: rgb(0, 0, 0); border-width: 1pt; padding: 5pt; vertical-align: top; border-style: solid;""><p style=""text-align:center;""><strong>X</strong></p></td><td style=""border-color: rgb(0, 0, 0); border-width: 1pt; padding: 5pt; vertical-align: top; border-style: solid;""><p style=""text-align:center;""><strong>Y</strong></p></td></tr><tr><td style=""border-width: 1px; border-style: solid; border-color: black; padding: 5pt; vertical-align: top;""><p style=""text-align:center;"">(1)</p></td><td style=""border-color: rgb(0, 0, 0); border-width: 1pt; padding: 5pt; vertical-align: top; border-style: solid;""><p style=""text-align:center;"">Is it strong?</p></td><td style=""border-color: rgb(0, 0, 0); border-width: 1pt; padding: 5pt; vertical-align: top; border-style: solid;""><p style=""text-align:center;"">Is it waterproof?</p></td></tr><tr><td style=""border-width: 1px; border-style: solid; border-color: black; padding: 5pt; vertical-align: top;""><p style=""text-align:center;"">(2)</p></td><td style=""border-color: rgb(0, 0, 0); border-width: 1pt; padding: 5pt; vertical-align: top; border-style: solid;""><p style=""text-align:center;"">Is it flexible?</p></td><td style=""border-color: rgb(0, 0, 0); border-width: 1pt; padding: 5pt; vertical-align: top; border-style: solid;""><p style=""text-align:center;"">Does it float on water?</p></td></tr><tr><td style=""border-width: 1px; border-style: solid; border-color: black; padding: 5pt; vertical-align: top;""><p style=""text-align:center;"">(3)</p></td><td style=""border-color: rgb(0, 0, 0); border-width: 1pt; padding: 5pt; vertical-align: top; border-style: solid;""><p style=""text-align:center;"">Is it waterproof?</p></td><td style=""border-color: rgb(0, 0, 0); border-width: 1pt; padding: 5pt; vertical-align: top; border-style: solid;""><p style=""text-align:center;"">Does it allow light to pass through?</p></td></tr><tr><td style=""border-width: 1px; border-style: solid; border-color: black; padding: 5pt; vertical-align: top;""><p style=""text-align:center;"">(4)</p></td><td style=""border-color: rgb(0, 0, 0); border-width: 1pt; padding: 5pt; vertical-align: top; border-style: solid;""><p style=""text-align:center;"">Does it float on water?</p></td><td style=""border-color: rgb(0, 0, 0); border-width: 1pt; padding: 5pt; vertical-align: top; border-style: solid;""><p style=""text-align:center;"">Does it allow light to pass through?</p></td></tr></tbody></table></body></html>",D,D,2,2,n,,5
